TimeStamp,score
TimeStamp,6.0E9
2021-04-07 12:39:27.799,6.0E9
2021-04-07 12:39:27.821,6.0E9
2021-04-07 12:39:27.848,6.0E9
2021-04-07 12:39:28.065,6.0E9
2021-04-07 12:39:28.264,6.0E9
2021-04-07 12:39:28.629,66.73653924790261
2021-04-07 12:39:28.799,66.73653924790261
2021-04-07 12:39:29.159,66.73653924790261
2021-04-07 12:39:29.586,66.73653924790261
2021-04-07 12:39:29.628,66.26492203362835
2021-04-07 12:39:29.766,66.26492203362835
2021-04-07 12:39:30.636,66.27806416648563
2021-04-07 12:39:30.981,66.27806416648563
2021-04-07 12:39:31.226,66.27806416648563
2021-04-07 12:39:31.539,66.27806416648563
2021-04-07 12:39:31.628,68.63662654179588
2021-04-07 12:39:31.829,68.63662654179588
2021-04-07 12:39:32.007,68.63662654179588
2021-04-07 12:39:32.438,68.63662654179588
2021-04-07 12:39:32.628,67.38222555856849
2021-04-07 12:39:33.180,67.38222555856849
2021-04-07 12:39:33.647,67.09676386516732
2021-04-07 12:39:33.674,67.09676386516732
2021-04-07 12:39:34.037,67.09676386516732
2021-04-07 12:39:36.120,67.09676386516732
2021-04-07 12:39:36.137,67.09676386516732
2021-04-07 12:39:36.153,67.09676386516732
2021-04-07 12:39:36.189,67.09676386516732
2021-04-07 12:39:36.208,67.09676386516732
2021-04-07 12:39:36.248,74.01651738416787
2021-04-07 12:39:36.276,74.01651738416787
2021-04-07 12:39:36.474,74.01651738416787
2021-04-07 12:39:36.637,74.74986181429482
2021-04-07 12:39:36.685,74.74986181429482
2021-04-07 12:39:37.412,74.74986181429482
2021-04-07 12:39:37.605,74.74986181429482
2021-04-07 12:39:37.638,74.74986181429482
2021-04-07 12:39:38.008,74.74986181429482
2021-04-07 12:39:38.599,74.74986181429482
2021-04-07 12:39:38.639,80.22093005981357
2021-04-07 12:39:39.111,80.22093005981357
2021-04-07 12:39:39.663,80.22093005981357
2021-04-07 12:39:39.683,80.22093005981357
2021-04-07 12:39:44.419,80.22093005981357
2021-04-07 12:39:44.833,80.22093005981357
